PERMNO,date,EXCHCD,TICKER_x,DIVAMT,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,OPENPRC,NUMTRD,RETX,sprtrn,pe_exi,pe_inc,dpr,npm,gpm,roa,roe,debt_at,dltt_be,intcov_ratio,quick_ratio,curr_ratio,inv_turn,at_turn
10107,2022-04-26,3.0,MSFT,0.0,270.0,278.35989,270.22,46439121.0,-0.037404,7479033.0,277.5,704542.0,-0.037404,-0.028146,29.555,29.555,0.243,0.385,0.759,0.286,0.509,0.245,0.487,35.212,2.155,2.191,15.791,0.561
10107,2022-04-27,3.0,MSFT,0.0,279.16,290.97,283.22,63322902.0,0.048109,7479033.0,282.10001,825909.0,0.048109,0.002098,29.555,29.555,0.243,0.385,0.759,0.286,0.509,0.245,0.487,35.212,2.155,2.191,15.791,0.561
10107,2022-04-28,3.0,MSFT,0.0,281.45621,290.98001,289.63,33588081.0,0.022633,7479033.0,285.185,449736.0,0.022633,0.024747,29.555,29.555,0.243,0.385,0.759,0.286,0.509,0.245,0.487,35.212,2.155,2.191,15.791,0.561
10107,2022-04-29,3.0,MSFT,0.0,276.5,289.88,277.51999,37019137.0,-0.041812,7479033.0,288.60999,476909.0,-0.041812,-0.036285,29.555,29.555,0.243,0.385,0.759,0.286,0.509,0.245,0.487,35.212,2.155,2.191,15.791,0.561
10107,2022-05-02,3.0,MSFT,0.0,276.22,284.94,284.47,35090320.0,0.025043,7479033.0,277.70999,504650.0,0.025043,0.005675,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-03,3.0,MSFT,0.0,280.14999,284.13,281.78,25926424.0,-0.009456,7479033.0,283.95999,353939.0,-0.009456,0.004837,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-04,3.0,MSFT,0.0,276.73001,290.88,289.98001,33511005.0,0.029101,7479033.0,282.59,461507.0,0.029101,0.029862,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-05,3.0,MSFT,0.0,274.34,286.35001,277.35001,43154937.0,-0.043555,7479033.0,285.54001,594697.0,-0.043555,-0.03565,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-06,3.0,MSFT,0.0,271.26999,279.25,274.73001,37640998.0,-0.009447,7479033.0,274.80499,537064.0,-0.009447,-0.005674,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-09,3.0,MSFT,0.0,263.32001,272.35999,264.57999,47633856.0,-0.036945,7479033.0,270.06,652882.0,-0.036945,-0.032037,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-10,3.0,MSFT,0.0,265.07001,273.75,269.5,39242847.0,0.018596,7479033.0,271.69,530343.0,0.018596,0.002458,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-11,3.0,MSFT,0.0,259.29999,271.35999,260.54999,48878390.0,-0.03321,7479033.0,265.67999,633963.0,-0.03321,-0.016463,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-12,3.0,MSFT,0.0,250.02,259.88,255.35001,50924999.0,-0.019958,7479033.0,257.69,719288.0,-0.019958,-0.001296,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-13,3.0,MSFT,0.0,255.35001,263.04001,261.12,34807946.0,0.022596,7479033.0,257.35001,453862.0,0.022596,0.02387,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-16,3.0,MSFT,0.0,255.78,265.82001,261.5,32493091.0,0.001455,7479033.0,259.95499,403828.0,0.001455,-0.003946,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-17,3.0,MSFT,0.0,262.45999,268.32999,266.82001,28764643.0,0.020344,7479033.0,266.10999,348275.0,0.020344,0.02017,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-18,3.0,MSFT,0.62,252.77,263.60001,254.08,31415742.0,-0.045424,7479033.0,263.0,415004.0,-0.047748,-0.040395,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-19,3.0,MSFT,0.0,251.88,257.67001,253.14,32608161.0,-0.0037,7479033.0,253.89999,411324.0,-0.0037,-0.005834,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-20,3.0,MSFT,0.0,246.44,258.54001,252.56,39777452.0,-0.002291,7479033.0,257.23999,519954.0,-0.002291,0.000146,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-23,3.0,MSFT,0.0,253.42999,261.5,260.64999,33118356.0,0.032032,7479033.0,255.49001,389034.0,0.032032,0.018555,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-24,3.0,MSFT,0.0,253.5,261.32999,259.62,28978811.0,-0.003952,7479033.0,257.89001,358190.0,-0.003952,-0.008121,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-25,3.0,MSFT,0.0,257.125,264.57999,262.51999,28499618.0,0.01117,7479033.0,258.14001,341558.0,0.01117,0.009451,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-26,3.0,MSFT,0.0,261.42941,267.10999,265.89999,24950825.0,0.012875,7479033.0,262.26999,299381.0,0.012875,0.019883,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-27,3.0,MSFT,0.0,267.56,273.34,273.23999,26872388.0,0.027604,7479033.0,268.48001,310046.0,0.027604,0.024742,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-05-31,3.0,MSFT,0.0,268.92999,274.76999,271.87,37773712.0,-0.005014,7479033.0,272.53,365319.0,-0.005014,-0.006274,28.379,28.379,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-01,3.0,MSFT,0.0,270.04001,277.69,272.42001,25222078.0,0.002023,7479033.0,275.19501,324242.0,0.002023,-0.007483,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-02,3.0,MSFT,0.0,261.60001,274.64999,274.57999,43962274.0,0.007929,7479033.0,264.45001,534955.0,0.007929,0.018431,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-03,3.0,MSFT,0.0,268.41,273.45001,270.01999,28051977.0,-0.016607,7479033.0,270.31,305380.0,-0.016607,-0.016347,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-06,3.0,MSFT,0.0,267.22,274.17999,268.75,22369147.0,-0.004703,7479033.0,272.06,262263.0,-0.004703,0.003137,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-07,3.0,MSFT,0.0,265.94,273.13,272.5,22818290.0,0.013953,7479033.0,266.63501,249327.0,0.013953,0.009523,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-08,3.0,MSFT,0.0,269.60999,273.0,270.41,17348284.0,-0.00767,7479033.0,271.70999,235915.0,-0.00767,-0.010794,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-09,3.0,MSFT,0.0,264.63,272.7081,264.79001,26410262.0,-0.020783,7479033.0,267.78,303254.0,-0.020783,-0.023799,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-10,3.0,MSFT,0.0,252.53,260.57999,252.99001,31692483.0,-0.044564,7479033.0,260.57999,461386.0,-0.044564,-0.02911,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-13,3.0,MSFT,0.0,241.53,249.0242,242.25999,46078951.0,-0.042413,7479033.0,245.11,591591.0,-0.042413,-0.038768,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-14,3.0,MSFT,0.0,241.50999,245.74001,244.49001,28721420.0,0.009205,7479033.0,243.86,373486.0,0.009205,-0.003774,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-15,3.0,MSFT,0.0,246.42,255.3,251.75999,33062174.0,0.029735,7479033.0,248.31,413363.0,0.029735,0.014593,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-16,3.0,MSFT,0.0,243.02,247.4174,244.97,33127783.0,-0.02697,7479033.0,245.98,439757.0,-0.02697,-0.032512,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-17,3.0,MSFT,0.0,244.03,250.5,247.64999,43007907.0,0.01094,7479033.0,244.7,428379.0,0.01094,0.002201,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-21,3.0,MSFT,0.0,249.50999,254.75,253.74001,29894952.0,0.024591,7479033.0,250.255,329703.0,0.024591,0.024477,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-22,3.0,MSFT,0.0,250.37,257.17001,253.13,25940673.0,-0.002404,7479033.0,251.89,307511.0,-0.002404,-0.001302,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-23,3.0,MSFT,0.0,253.63,259.37,258.85999,25832128.0,0.022637,7479033.0,255.57001,319574.0,0.022637,0.009532,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-24,3.0,MSFT,0.0,261.72,267.98001,267.70001,33874190.0,0.03415,7479033.0,261.80801,344616.0,0.03415,0.030563,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-27,3.0,MSFT,0.0,263.28,268.29999,264.89001,24576931.0,-0.010497,7479033.0,268.20499,291215.0,-0.010497,-0.002973,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-28,3.0,MSFT,0.0,256.32001,266.91,256.48001,27342290.0,-0.031749,7479033.0,263.98001,338295.0,-0.031749,-0.020143,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-29,3.0,MSFT,0.0,255.75999,261.97,260.26001,20045413.0,0.014738,7479033.0,257.59,269760.0,0.014738,-0.000712,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-06-30,3.0,MSFT,0.0,252.89999,259.53,256.82999,31684145.0,-0.013179,7464000.0,257.04999,352011.0,-0.013179,-0.008759,26.809,26.809,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-01,3.0,MSFT,0.0,254.61,259.76999,259.57999,22807208.0,0.010707,7464000.0,256.39001,300196.0,0.010707,0.010554,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-05,3.0,MSFT,0.0,254.74001,262.98001,262.85001,22937940.0,0.012597,7464000.0,256.16,340715.0,0.012597,0.001584,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-06,3.0,MSFT,0.0,262.39999,267.98999,266.20999,23803616.0,0.012783,7464000.0,263.75,299852.0,0.012783,0.003573,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-07,3.0,MSFT,0.0,265.01999,269.05499,268.39999,20831005.0,0.008227,7464000.0,265.12,281348.0,0.008227,0.014965,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-08,3.0,MSFT,0.0,263.285,268.10001,267.66,19634476.0,-0.002757,7464000.0,264.79001,265234.0,-0.002757,-0.00083,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-11,3.0,MSFT,0.0,262.17999,266.53,264.51001,19495346.0,-0.011769,7464000.0,265.64999,235376.0,-0.011769,-0.011527,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-12,3.0,MSFT,0.0,252.03999,265.94,253.67,35833714.0,-0.040981,7464000.0,265.88,434492.0,-0.040981,-0.009244,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-13,3.0,MSFT,0.0,248.11,253.55,252.72,29440411.0,-0.003745,7464000.0,250.19,390528.0,-0.003745,-0.004457,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-14,3.0,MSFT,0.0,245.94,255.13741,254.08,25070759.0,0.005381,7464000.0,250.57001,341005.0,0.005381,-0.002999,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-15,3.0,MSFT,0.0,254.77271,260.3699,256.72,29731770.0,0.01039,7464000.0,255.72,322862.0,0.01039,0.019201,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-18,3.0,MSFT,0.0,253.3,260.84,254.25,20954475.0,-0.009621,7464000.0,259.75,262345.0,-0.009621,-0.008364,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-19,3.0,MSFT,0.0,253.67999,259.72,259.53,24937278.0,0.020767,7464000.0,257.57501,287868.0,0.020767,0.027628,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-20,3.0,MSFT,0.0,258.91,264.87,262.26999,22729666.0,0.010558,7464000.0,259.89999,293851.0,0.010558,0.005896,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-21,3.0,MSFT,0.0,257.03,264.89001,264.84,22358549.0,0.009799,7464000.0,259.79001,267809.0,0.009799,0.009861,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-22,3.0,MSFT,0.0,259.07001,265.32999,260.35999,21886787.0,-0.016916,7464000.0,265.23999,276587.0,-0.016916,-0.009332,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-25,3.0,MSFT,0.0,256.81,261.5,258.82999,21014597.0,-0.005876,7457892.0,260.995,247665.0,-0.005876,0.001315,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-26,3.0,MSFT,0.0,249.57001,259.88,251.89999,39305704.0,-0.026774,7457892.0,259.85999,525561.0,-0.026774,-0.011543,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-27,3.0,MSFT,0.0,258.85001,270.04999,268.73999,45872274.0,0.066852,7457892.0,261.16,543225.0,0.066852,0.026156,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-28,3.0,MSFT,0.0,267.87,277.84,276.41,33420198.0,0.028541,7457892.0,269.75,416452.0,0.028541,0.012133,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-07-29,3.0,MSFT,0.0,276.63,282.0,280.73999,32108742.0,0.015665,7457892.0,277.70001,361606.0,0.015665,0.014208,29.305,29.305,0.245,0.376,0.759,0.291,0.492,0.236,0.469,38.947,2.081,2.119,15.01,0.569
10107,2022-08-01,3.0,MSFT,0.0,275.84,281.28,278.01001,21489986.0,-0.009724,7457892.0,277.82001,297935.0,-0.009724,-0.002823,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-02,3.0,MSFT,0.0,272.38,277.89001,274.82001,22724711.0,-0.011474,7457892.0,276.0,304605.0,-0.011474,-0.006662,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-03,3.0,MSFT,0.0,276.60999,283.5,282.47,23479333.0,0.027836,7457892.0,276.76001,308180.0,0.027836,0.015638,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-04,3.0,MSFT,0.0,280.16769,283.79999,283.64999,18083970.0,0.004177,7457892.0,281.79999,244840.0,0.004177,-0.000777,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-05,3.0,MSFT,0.0,278.67999,283.64999,282.91,16750235.0,-0.002609,7457892.0,279.14999,241689.0,-0.002609,-0.001626,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-08,3.0,MSFT,0.0,279.32001,285.92001,280.32001,18704871.0,-0.009155,7457892.0,284.04999,260112.0,-0.009155,-0.001238,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-09,3.0,MSFT,0.0,277.60999,283.07999,282.29999,23372280.0,0.007063,7457892.0,279.64001,266319.0,0.007063,-0.004249,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-10,3.0,MSFT,0.0,286.94,289.81,289.16,24667967.0,0.0243,7457892.0,288.17001,306524.0,0.0243,0.021291,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-11,3.0,MSFT,0.0,286.51001,291.20999,287.01999,20040426.0,-0.007401,7457892.0,290.85001,253159.0,-0.007401,-0.000705,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-12,3.0,MSFT,0.0,286.94,291.91,291.91,22594634.0,0.017037,7457892.0,288.48001,238201.0,0.017037,0.017322,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-15,3.0,MSFT,0.0,290.10999,294.17999,293.47,18047996.0,0.005344,7457892.0,291.0,222324.0,0.005344,0.003969,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-16,3.0,MSFT,0.0,290.42001,294.04001,292.70999,18079318.0,-0.00259,7457892.0,291.98999,239966.0,-0.00259,0.001876,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-17,3.0,MSFT,0.62,289.47,293.35001,291.32001,18237500.0,-0.002631,7457892.0,289.73999,245666.0,-0.004749,-0.007238,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-18,3.0,MSFT,0.0,289.07999,291.91,290.17001,17115250.0,-0.003948,7457892.0,290.189,222008.0,-0.003948,0.00227,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-19,3.0,MSFT,0.0,285.56,289.25,286.14999,20547911.0,-0.013854,7457892.0,288.89999,244640.0,-0.013854,-0.0129,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-22,3.0,MSFT,0.0,277.22,282.45999,277.75,25027194.0,-0.029355,7457892.0,282.07999,294592.0,-0.029355,-0.0214,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-23,3.0,MSFT,0.0,275.39999,278.85999,276.44,17481487.0,-0.004716,7457892.0,276.44,218118.0,-0.004716,-0.002238,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-24,3.0,MSFT,0.0,275.10999,277.23001,275.79001,18108036.0,-0.002351,7457892.0,275.41,227209.0,-0.002351,0.002916,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-25,3.0,MSFT,0.0,274.51999,279.01999,278.85001,16811891.0,0.011095,7457892.0,277.32999,209420.0,0.011095,0.014092,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-26,3.0,MSFT,0.0,267.98001,280.34,268.09,27521465.0,-0.038587,7457892.0,279.07999,334434.0,-0.038587,-0.033688,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-29,3.0,MSFT,0.0,263.85001,267.39999,265.23001,20303469.0,-0.010668,7457892.0,265.85001,270863.0,-0.010668,-0.006666,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-30,3.0,MSFT,0.0,260.66,267.04999,262.97,22746858.0,-0.008521,7457892.0,266.67001,274526.0,-0.008521,-0.011028,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-08-31,3.0,MSFT,0.0,261.32999,267.10999,261.47,24745835.0,-0.005704,7457892.0,265.39001,274292.0,-0.005704,-0.007817,27.095,27.095,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-01,3.0,MSFT,0.0,255.41,260.89001,260.39999,23218111.0,-0.004092,7457892.0,258.87,334991.0,-0.004092,0.002996,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-02,3.0,MSFT,0.0,254.47,264.73999,256.06,22828091.0,-0.016667,7457892.0,261.69501,310232.0,-0.016667,-0.010736,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-06,3.0,MSFT,0.0,251.94,257.82999,253.25,21312251.0,-0.010974,7457892.0,256.20001,298751.0,-0.010974,-0.004095,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-07,3.0,MSFT,0.0,253.22,258.82999,258.09,24102569.0,0.019112,7457892.0,254.7,261904.0,0.019112,0.018341,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-08,3.0,MSFT,0.0,254.78999,260.42999,258.51999,20291286.0,0.001666,7457892.0,257.51001,257720.0,0.001666,0.006611,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-09,3.0,MSFT,0.0,260.29001,265.23001,264.45999,22054608.0,0.022977,7457892.0,260.5,281188.0,0.022977,0.015271,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-12,3.0,MSFT,0.0,265.16,267.45001,266.64999,18744767.0,0.008281,7457892.0,265.78,232861.0,0.008281,0.010584,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-13,3.0,MSFT,0.0,251.59,260.39999,251.99001,33276500.0,-0.054978,7457892.0,258.84,432247.0,-0.054978,-0.043237,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-14,3.0,MSFT,0.0,249.86,254.23,252.22,23840960.0,0.000913,7457892.0,253.53,304058.0,0.000913,0.003387,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-15,3.0,MSFT,0.0,244.02,251.39999,245.38,31475089.0,-0.027119,7457892.0,249.77,437943.0,-0.027119,-0.011318,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-16,3.0,MSFT,0.0,242.0627,245.3,244.74001,39737534.0,-0.002608,7457892.0,244.25999,366819.0,-0.002608,-0.007182,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-19,3.0,MSFT,0.0,240.85001,245.14,244.52,26794442.0,-0.000899,7457892.0,242.465,329030.0,-0.000899,0.006857,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-20,3.0,MSFT,0.0,239.64,243.50999,242.45,26622984.0,-0.008466,7457892.0,242.065,323639.0,-0.008466,-0.011272,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-21,3.0,MSFT,0.0,238.89999,247.66,238.95,28585127.0,-0.014436,7457892.0,244.27,359040.0,-0.014436,-0.017116,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-22,3.0,MSFT,0.0,237.57001,243.86,240.98,30997848.0,0.008495,7457892.0,237.87,370845.0,0.008495,-0.008428,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
10107,2022-09-23,3.0,MSFT,0.0,235.2,241.13,237.92,34163652.0,-0.012698,7457892.0,239.53999,404885.0,-0.012698,-0.017233,24.135,24.135,0.255,0.367,0.758,0.281,0.471,0.215,0.434,40.796,1.745,1.785,15.067,0.568
